code,name,market,ticker,as_of,beta60,alpha60,er60,beta120,alpha120,er120,beta240,alpha240,er240
4930,燦星網通股份有限公司,TWSE,4930.TW,2026-08-26,0.2732,-0.4459,0.0538,0.2226,-0.6688,0.1865,0.1921,-0.4975,0.1515
4934,太極能源科技股份有限公司,TWSE,4934.TW,2026-08-26,0.9859,-0.7637,0.1551,0.8898,-1.0711,0.7005,0.7592,-0.0154,0.5545
4935,茂林光電科技(開曼)股份有限公司,TWSE,4935.TW,2026-08-26,0.5098,-0.7969,0.0874,0.5018,-0.5122,0.4016,0.4473,-0.4258,0.3328
4938,和碩聯合科技股份有限公司,TWSE,4938.TW,2026-08-26,0.4785,0.1032,0.083,0.3913,0.4163,0.3164,0.4004,0.0489,0.2995
4942,嘉彰股份有限公司,TWSE,4942.TW,2026-08-26,0.1869,-0.3711,0.0416,0.2193,-0.2503,0.1839,0.2534,-0.1886,0.1951
4943,開曼康而富控股股份有限公司,TWSE,4943.TW,2026-08-26,0.1529,-0.4678,0.0367,0.0399,-0.7643,0.0457,0.0343,-0.0769,0.0394
4949,有成精密股份有限公司,TWSE,4949.TW,2026-08-26,1.0157,-1.3981,0.1593,0.9543,0.502,0.7501,0.8116,0.1424,0.5917
4952,凌通科技股份有限公司,TWSE,4952.TW,2026-08-26,1.1686,0.0614,0.181,1.0444,-0.173,0.8196,0.9275,-0.3092,0.674
4956,光鋐科技股份有限公司,TWSE,4956.TW,2026-08-26,1.1735,-0.7751,0.1817,0.9977,0.5171,0.7836,0.9227,0.0741,0.6706
4958,臻鼎科技控股股份有限公司,TWSE,4958.TW,2026-08-26,1.4151,-0.6457,0.2161,1.316,1.2822,1.0288,1.2581,0.2329,0.9089
4960,誠美材料科技股份有限公司,TWSE,4960.TW,2026-08-26,1.0245,-1.7345,0.1606,0.9628,0.4417,0.7567,0.7427,0.1426,0.5427
4961,天鈺科技股份有限公司,TWSE,4961.TW,2026-08-26,0.833,-0.0586,0.1334,0.6309,0.0708,0.501,0.6355,-0.4171,0.4666
4967,十銓科技股份有限公司,TWSE,4967.TW,2026-08-26,0.7619,-0.084,0.1233,0.8793,0.4497,0.6924,0.9832,0.9544,0.7136
4968,立積電子股份有限公司,TWSE,4968.TW,2026-08-26,0.9736,-0.9434,0.1533,0.9398,-1.0387,0.739,0.9519,-1.1208,0.6914
4976,佳凌科技股份有限公司,TWSE,4976.TW,2026-08-26,0.8259,1.0272,0.1324,0.7334,0.2612,0.58,0.6827,-0.4638,0.5001
4977,眾達科技股份有限公司,TWSE,4977.TW,2026-08-26,1.6188,-0.8628,0.245,1.3639,-0.5545,1.0657,1.3863,-0.2498,1.0
4989,李長榮科技股份有限公司,TWSE,4989.TW,2026-08-26,1.6436,-1.8248,0.2485,1.4159,-0.7776,1.1057,1.3884,0.2032,1.0015
4994,傳奇網路遊戲股份有限公司,TWSE,4994.TW,2026-08-26,0.0349,-0.0386,0.02,0.139,-0.3945,0.1221,0.1341,-0.1216,0.1103
4999,鑫禾科技股份有限公司,TWSE,4999.TW,2026-08-26,0.3712,-0.2363,0.0677,0.2759,-0.4717,0.2275,0.2758,-0.5256,0.211
5007,三星科技股份有限公司,TWSE,5007.TW,2026-08-26,0.088,-0.1168,0.0275,0.1398,0.0212,0.1227,0.1493,0.0442,0.1211
5203,訊連科技股份有限公司,TWSE,5203.TW,2026-08-26,0.4928,-0.5159,0.085,0.4118,-0.2174,0.3322,0.4431,-0.7425,0.3298
5215,科嘉(開曼)股份有限公司,TWSE,5215.TW,2026-08-26,0.5217,-0.8823,0.0891,0.4324,-0.1084,0.3481,0.394,-0.075,0.295
5222,全訊科技股份有限公司,TWSE,5222.TW,2026-08-26,0.8885,-0.4008,0.1412,0.6906,-0.7593,0.547,0.6849,-0.6267,0.5017
5225,東科控股股份有限公司,TWSE,5225.TW,2026-08-26,0.5137,-0.6753,0.088,0.4435,-1.0234,0.3567,0.4762,-0.8468,0.3534
5234,達興材料股份有限公司,TWSE,5234.TW,2026-08-26,0.8448,-1.373,0.135,0.9104,-1.0532,0.7163,0.9096,-0.7872,0.6613
5236,凌陽創新科技股份有限公司,TWSE,5236.TW,2026-08-26,0.8165,-0.9819,0.131,0.6609,-0.1352,0.5241,0.6413,-0.3249,0.4707
5243,乙盛精密工業股份有限公司,TWSE,5243.TW,2026-08-26,1.1904,-1.2974,0.1841,1.0499,-0.1001,0.8238,1.0979,-0.4824,0.7951
5244,弘凱光電股份有限公司,TWSE,5244.TW,2026-08-26,0.7001,-0.4049,0.1145,0.4691,-0.2996,0.3764,0.499,-0.6184,0.3696
5258,虹堡科技股份有限公司,TWSE,5258.TW,2026-08-26,0.7422,-0.4143,0.1205,0.4898,-0.2838,0.3923,0.5021,-0.7732,0.3718
5269,祥碩科技股份有限公司,TWSE,5269.TW,2026-08-26,0.4713,0.0017,0.082,0.7277,0.1136,0.5756,0.8408,-0.5872,0.6124
5283,禾聯碩股份有限公司,TWSE,5283.TW,2026-08-26,0.2772,0.4378,0.0544,0.2451,-0.1003,0.2038,0.2416,-0.1878,0.1867
5284,經寶精密控股股份有限公司,TWSE,5284.TW,2026-08-26,1.0475,-1.2325,0.1638,1.0086,-0.0049,0.792,0.9967,-0.3744,0.7232
5285,界霖科技股份有限公司,TWSE,5285.TW,2026-08-26,0.893,-0.163,0.1419,0.6858,0.8415,0.5433,0.6431,0.2443,0.472
5288,開曼商豐祥控股股份有限公司,TWSE,5288.TW,2026-08-26,0.2115,0.8618,0.0451,0.3052,0.5689,0.2501,0.3124,0.3041,0.237
5292,華懋科技股份有限公司,TWSE,5292.TW,2026-08-26,0.6894,0.2579,0.113,0.5166,0.4022,0.413,0.4747,0.1871,0.3523
5306,桂盟國際股份有限公司,TWSE,5306.TW,2026-08-26,0.2031,0.5659,0.0439,0.1622,0.0889,0.14,0.1865,-0.0412,0.1475
5388,中磊電子股份有限公司,TWSE,5388.TW,2026-08-26,0.564,-0.6267,0.0951,0.4675,-0.2118,0.3751,0.4838,-0.575,0.3588
5434,崇越科技股份有限公司,TWSE,5434.TW,2026-08-26,0.7997,0.8292,0.1286,0.8908,0.6403,0.7012,0.9143,0.0876,0.6647
5469,瀚宇博德股份有限公司,TWSE,5469.TW,2026-08-26,0.9582,-0.6563,0.1512,0.9471,-0.9668,0.7446,1.0231,-0.7014,0.742
5471,松翰科技股份有限公司,TWSE,5471.TW,2026-08-26,1.2577,0.6201,0.1937,1.0171,0.2252,0.7985,0.9775,-0.0247,0.7096
5484,慧友電子股份有限公司,TWSE,5484.TW,2026-08-26,0.6072,-1.0727,0.1013,0.7916,-0.1149,0.6248,0.8261,-0.7339,0.602
5515,建國工程股份有限公司,TWSE,5515.TW,2026-08-26,0.1393,1.449,0.0348,0.1691,1.2002,0.1453,0.1284,0.9108,0.1062
5519,隆大營建事業股份有限公司,TWSE,5519.TW,2026-08-26,0.0815,0.097,0.0266,0.1236,0.0098,0.1102,0.1781,0.0595,0.1415
5521,工信工程股份有限公司,TWSE,5521.TW,2026-08-26,0.2339,0.3639,0.0482,0.2707,-1.7109,0.2235,0.2223,-0.2274,0.173
5522,遠雄建設事業股份有限公司,TWSE,5522.TW,2026-08-26,0.065,-0.2532,0.0242,0.1788,-0.0039,0.1527,0.1441,0.0711,0.1174
5525,順天建設股份有限公司,TWSE,5525.TW,2026-08-26,0.082,0.2914,0.0267,0.158,-0.2621,0.1367,0.1737,-0.3448,0.1384
5531,鄉林建設事業股份有限公司,TWSE,5531.TW,2026-08-26,0.0758,-0.2278,0.0258,0.0339,-0.3986,0.0411,0.0342,-0.2496,0.0393
5533,皇鼎建設開發股份有限公司,TWSE,5533.TW,2026-08-26,-0.0056,0.2049,0.0142,0.0318,0.035,0.0395,0.0899,-0.148,0.0789
5534,長虹建設股份有限公司,TWSE,5534.TW,2026-08-26,-0.0947,0.445,0.0015,0.0369,0.214,0.0434,0.0477,0.0725,0.0489
5538,開曼東明控股股份有限公司,TWSE,5538.TW,2026-08-26,0.0895,0.4206,0.0277,0.1597,0.3415,0.138,0.1611,0.2265,0.1295
5546,永固集團股份有限公司,TWSE,5546.TW,2026-08-26,0.2889,-0.1652,0.0561,0.288,-0.6409,0.2369,0.2064,-0.6639,0.1617
5607,遠雄自貿港投資控股股份有限公司,TWSE,5607.TW,2026-08-26,0.2819,0.3389,0.0551,0.3486,-0.0724,0.2835,0.3925,-0.1276,0.2939
5608,四維航業股份有限公司,TWSE,5608.TW,2026-08-26,0.3847,0.5901,0.0697,0.3744,-0.3222,0.3034,0.2946,-0.2061,0.2243
5706,鳳凰國際旅行社股份有限公司,TWSE,5706.TW,2026-08-26,0.1637,-0.1544,0.0383,0.1976,0.0333,0.1672,0.2076,-0.245,0.1625
5871,中租控股股份有限公司,TWSE,5871.TW,2026-08-26,0.2111,0.6266,0.045,0.1852,0.3764,0.1577,0.1458,0.0137,0.1186
5876,上海商業儲蓄銀行股份有限公司,TWSE,5876.TW,2026-08-26,0.0454,0.581,0.0215,0.027,0.3476,0.0358,0.0269,0.099,0.0341
5880,合作金庫金融控股股份有限公司,TWSE,5880.TW,2026-08-26,0.1678,0.6083,0.0388,0.1468,0.1508,0.1281,0.136,0.0211,0.1116
5906,台南生活(開曼)股份有限公司,TWSE,5906.TW,2026-08-26,0.0928,-0.551,0.0282,0.1406,-0.5487,0.1233,0.1442,-0.2007,0.1175
5907,Grand Ocean RetailGroupLimited,TWSE,5907.TW,2026-08-26,0.4124,-0.066,0.0736,0.3058,-0.4414,0.2506,0.2946,-0.3787,0.2243
6005,群益金鼎證券股份有限公司,TWSE,6005.TW,2026-08-26,0.7733,-0.5137,0.1249,0.7971,-0.1517,0.629,0.7499,0.0215,0.5478
6024,群益期貨股份有限公司,TWSE,6024.TW,2026-08-26,0.3523,0.7549,0.0651,0.2554,0.4712,0.2117,0.263,0.19,0.2019
6108,競國實業股份有限公司,TWSE,6108.TW,2026-08-26,0.523,0.5818,0.0893,0.493,0.5813,0.3948,0.4522,0.2203,0.3363
6112,邁達特數位股份有限公司,TWSE,6112.TW,2026-08-26,0.3574,0.0099,0.0658,0.4427,-0.0965,0.356,0.5515,-0.5058,0.4069
6115,鎰勝工業股份有限公司,TWSE,6115.TW,2026-08-26,0.1564,-0.0767,0.0372,0.1268,-0.0857,0.1127,0.1274,-0.0873,0.1055
6116,瀚宇彩晶股份有限公司,TWSE,6116.TW,2026-08-26,1.3519,-0.9901,0.2071,1.2535,0.5034,0.9806,1.157,0.0369,0.8371
6117,迎廣科技股份有限公司,TWSE,6117.TW,2026-08-26,0.5004,-1.2412,0.0861,0.6348,-0.5559,0.504,0.6808,-0.8197,0.4987
6120,達運精密工業股份有限公司,TWSE,6120.TW,2026-08-26,0.7558,-0.6242,0.1224,0.8241,-0.4139,0.6498,0.8553,-0.362,0.6227
6128,上福全球科技股份有限公司,TWSE,6128.TW,2026-08-26,0.3219,0.1794,0.0607,0.3006,-0.5107,0.2466,0.318,-0.5372,0.241
6133,金橋科技股份有限公司,TWSE,6133.TW,2026-08-26,0.924,-0.2156,0.1463,0.7975,-0.9066,0.6294,0.6328,-0.1002,0.4646
6136,富爾特科技股份有限公司,TWSE,6136.TW,2026-08-26,0.2452,0.0175,0.0498,0.2136,0.1039,0.1795,0.1758,0.0109,0.1399
6139,亞翔工程股份有限公司,TWSE,6139.TW,2026-08-26,1.2037,0.1997,0.186,1.037,0.394,0.8139,1.025,0.3575,0.7433
6141,柏承科技股份有限公司,TWSE,6141.TW,2026-08-26,1.1296,0.7678,0.1755,1.0292,2.0566,0.8078,0.7141,1.1993,0.5224
6142,友勁科技股份有限公司,TWSE,6142.TW,2026-08-26,0.6503,0.1666,0.1074,0.5702,-0.5046,0.4543,0.548,-0.4542,0.4044
6152,百一電子股份有限公司,TWSE,6152.TW,2026-08-26,0.6638,-0.2801,0.1093,0.6482,-1.0596,0.5143,0.5214,0.247,0.3855
6153,嘉聯益科技股份有限公司,TWSE,6153.TW,2026-08-26,0.754,-0.2938,0.1221,0.8052,-0.1754,0.6353,0.8344,-0.3504,0.6079
6155,鈞寶電子工業股份有限公司,TWSE,6155.TW,2026-08-26,1.2163,-0.7071,0.1878,1.0897,-0.1011,0.8545,1.0272,0.5171,0.7449
6164,華興電子工業股份有限公司,TWSE,6164.TW,2026-08-26,0.9578,-0.1285,0.1511,0.7509,-0.2632,0.5935,0.6479,-0.1679,0.4754
6165,浪凡網路科技股份有限公司,TWSE,6165.TW,2026-08-26,0.273,-0.0429,0.0538,0.2916,0.1668,0.2396,0.3582,-0.426,0.2695
6166,凌華科技股份有限公司,TWSE,6166.TW,2026-08-26,0.6514,-0.1679,0.1076,0.7341,1.2181,0.5805,0.7515,0.2655,0.549
6168,宏齊科技股份有限公司,TWSE,6168.TW,2026-08-26,1.2927,0.0985,0.1987,1.0075,0.3749,0.7911,0.9444,-0.0716,0.686
6176,瑞儀光電股份有限公司,TWSE,6176.TW,2026-08-26,0.2533,-1.3727,0.051,0.2338,-0.604,0.1951,0.3262,-0.8046,0.2468
6177,達麗建設事業股份有限公司,TWSE,6177.TW,2026-08-26,0.0278,0.7435,0.019,0.0797,0.2061,0.0764,0.1137,0.1703,0.0958
6183,關貿網路股份有限公司,TWSE,6183.TW,2026-08-26,0.1051,0.1093,0.0299,0.0973,-0.0279,0.09,0.1051,-0.107,0.0897
6184,大豐有線電視股份有限公司,TWSE,6184.TW,2026-08-26,0.0559,-0.1454,0.0229,0.0647,-0.2009,0.0648,0.08,-0.201,0.0718
6189,豐藝電子股份有限公司,TWSE,6189.TW,2026-08-26,0.7604,0.0728,0.123,0.5594,0.011,0.4459,0.5177,-0.3541,0.3829
6191,精成科技股份有限公司,TWSE,6191.TW,2026-08-26,0.8601,-0.5828,0.1372,0.906,-0.8876,0.7129,1.0056,-1.0569,0.7295
6192,巨路國際股份有限公司,TWSE,6192.TW,2026-08-26,0.467,-0.4516,0.0814,0.4902,-0.3335,0.3926,0.4745,-0.2216,0.3522
6196,帆宣系統科技股份有限公司,TWSE,6196.TW,2026-08-26,1.1987,-0.0812,0.1853,1.1535,0.6411,0.9036,1.1619,-0.0263,0.8406
6197,佳必琪國際股份有限公司,TWSE,6197.TW,2026-08-26,0.9687,0.0723,0.1526,1.0485,1.0362,0.8227,0.9831,0.014,0.7135
6201,亞弘電科技股份有限公司,TWSE,6201.TW,2026-08-26,0.0615,-0.0424,0.0237,0.0982,-0.2708,0.0906,0.0697,-0.2551,0.0645
6202,盛群半導體股份有限公司,TWSE,6202.TW,2026-08-26,1.5221,0.1766,0.2313,1.39,-0.6698,1.0858,1.3181,-0.3414,0.9516
6205,詮欣股份有限公司,TWSE,6205.TW,2026-08-26,1.1312,-0.8874,0.1757,1.1478,-0.2199,0.8992,0.9637,-0.0845,0.6998
6206,飛捷科技股份有限公司,TWSE,6206.TW,2026-08-26,0.75,0.2881,0.1216,0.741,0.6534,0.5858,0.663,-0.0951,0.4861
6209,今國光學工業股份有限公司,TWSE,6209.TW,2026-08-26,1.4474,-0.4009,0.2207,1.2902,0.0172,1.0089,1.1558,0.0906,0.8363
6213,聯茂電子股份有限公司,TWSE,6213.TW,2026-08-26,1.4098,3.1244,0.2153,1.4719,2.5695,1.1489,1.4878,0.8276,1.0722
6214,精誠資訊股份有限公司,TWSE,6214.TW,2026-08-26,0.4439,1.1911,0.0781,0.4489,0.9036,0.3608,0.5139,0.1971,0.3802
6215,和椿科技股份有限公司,TWSE,6215.TW,2026-08-26,1.0559,-1.1104,0.165,0.9806,-0.6996,0.7704,1.057,-1.0395,0.7661
6216,居易科技股份有限公司,TWSE,6216.TW,2026-08-26,0.3415,-0.1903,0.0635,0.2915,-0.5446,0.2396,0.3002,-0.484,0.2283
6224,聚鼎科技股份有限公司,TWSE,6224.TW,2026-08-26,1.2364,-0.3326,0.1907,0.9063,0.9929,0.7132,0.7918,0.2914,0.5776
6225,天瀚科技股份有限公司,TWSE,6225.TW,2026-08-26,-0.1726,5.3064,-0.0095,-0.1587,3.2574,-0.1073,-0.1866,2.0624,-0.1176
6226,光鼎電子股份有限公司,TWSE,6226.TW,2026-08-26,-0.1877,3.6498,-0.0117,0.0621,2.899,0.0628,0.1302,1.6039,0.1075
6230,尼得科超眾科技股份有限公司,TWSE,6230.TW,2026-08-26,0.6964,-1.1316,0.114,0.8109,-1.331,0.6397,0.8511,-0.7904,0.6198
6235,華孚科技股份有限公司,TWSE,6235.TW,2026-08-26,0.7982,-0.8662,0.1284,0.6735,-0.913,0.5338,0.7642,-0.941,0.558
6239,力成科技股份有限公司,TWSE,6239.TW,2026-08-26,1.3652,-0.8808,0.209,1.3916,-0.1904,1.087,1.4432,0.1162,1.0405
6243,迅杰科技股份有限公司,TWSE,6243.TW,2026-08-26,0.3622,1.261,0.0665,0.5956,0.3284,0.4738,0.611,-0.1289,0.4491
6257,矽格股份有限公司,TWSE,6257.TW,2026-08-26,1.4472,-0.2291,0.2206,1.3521,0.1715,1.0566,1.3243,0.1753,0.956
6269,台郡科技股份有限公司,TWSE,6269.TW,2026-08-26,1.3679,-0.0984,0.2094,1.0532,-0.2543,0.8263,1.0178,-0.6147,0.7382
6271,同欣電子工業股份有限公司,TWSE,6271.TW,2026-08-26,1.7311,-0.5833,0.261,1.5436,-0.3004,1.2041,1.4359,-0.1895,1.0353
6272,驊陞科技股份有限公司,TWSE,6272.TW,2026-08-26,0.5257,-1.4363,0.0897,0.5059,-1.1257,0.4047,0.4644,-1.0298,0.345
6277,宏正自動科技股份有限公司,TWSE,6277.TW,2026-08-26,0.2615,0.1835,0.0522,0.2948,0.6261,0.2421,0.2817,0.226,0.2152
6278,台灣表面黏著科技股份有限公司,TWSE,6278.TW,2026-08-26,1.3497,-0.2197,0.2068,1.177,0.9583,0.9217,1.0143,0.104,0.7357
6281,全國電子股份有限公司,TWSE,6281.TW,2026-08-26,0.0757,0.0444,0.0258,0.0905,-0.2498,0.0847,0.1103,-0.3451,0.0934
6282,康舒科技股份有限公司,TWSE,6282.TW,2026-08-26,1.3804,-1.4426,0.2111,1.3875,-0.7613,1.0839,1.3004,-0.2416,0.939
6283,淳安電子股份有限公司,TWSE,6283.TW,2026-08-26,0.4031,-0.9619,0.0723,0.4461,-0.3656,0.3587,0.4216,-0.6963,0.3146
6285,啟碁科技股份有限公司,TWSE,6285.TW,2026-08-26,1.3666,-1.0032,0.2092,1.2427,0.2181,0.9723,1.2117,0.0292,0.876
6405,悅城科技股份有限公司,TWSE,6405.TW,2026-08-26,0.9099,-2.5951,0.1443,0.9672,0.156,0.7601,1.0342,-0.0188,0.7499
6409,旭隼科技股份有限公司,TWSE,6409.TW,2026-08-26,0.7337,1.8287,0.1193,0.7182,0.1968,0.5683,0.8874,-0.4313,0.6455
6412,群光電能科技股份有限公司,TWSE,6412.TW,2026-08-26,0.5645,-1.1327,0.0952,0.662,-0.7993,0.525,0.5179,-0.5831,0.383
6414,樺漢科技股份有限公司,TWSE,6414.TW,2026-08-26,0.68,0.4871,0.1116,0.6752,0.5886,0.5351,0.6786,-0.1601,0.4972
6415,矽力杰股份有限公司,TWSE,6415.TW,2026-08-26,1.6913,-1.0206,0.2553,1.4835,0.6055,1.1578,1.3406,-0.3109,0.9676
6416,瑞祺電通股份有限公司,TWSE,6416.TW,2026-08-26,0.6397,0.5608,0.1059,0.6216,0.2308,0.4939,0.5712,-0.1705,0.4209
6426,統新光訊股份有限公司,TWSE,6426.TW,2026-08-26,1.3059,0.1806,0.2006,1.0447,0.9037,0.8198,1.0156,0.8704,0.7366
6431,光麗生技控股股份有限公司,TWSE,6431.TW,2026-08-26,0.2845,0.3697,0.0554,0.1231,-0.3944,0.1098,0.0835,0.2095,0.0743
6438,迅得機械股份有限公司,TWSE,6438.TW,2026-08-26,0.9934,-0.6527,0.1562,0.8506,-0.5491,0.6703,0.8368,-0.7636,0.6096
6442,光紅建聖股份有限公司,TWSE,6442.TW,2026-08-26,1.5308,-0.4736,0.2325,1.2723,-1.1401,0.9951,1.2402,0.0993,0.8962
6443,元晶太陽能科技股份有限公司,TWSE,6443.TW,2026-08-26,1.0141,-1.9426,0.1591,0.9689,-1.7153,0.7614,0.8046,0.1584,0.5867
6446,藥華醫藥股份有限公司,TWSE,6446.TW,2026-08-26,0.8325,2.6694,0.1333,0.6373,1.7176,0.5059,0.6603,1.0888,0.4842
6449,鈺邦科技股份有限公司,TWSE,6449.TW,2026-08-26,1.5,-2.5419,0.2281,1.2831,-0.0196,1.0034,1.3345,-0.5138,0.9632
6451,訊芯科技控股股份有限公司,TWSE,6451.TW,2026-08-26,1.7524,-1.131,0.264,1.6002,1.1819,1.2477,1.527,0.3332,1.1
6456,GIS Holding Limited,TWSE,6456.TW,2026-08-26,1.1505,-0.7159,0.1785,1.2037,0.0004,0.9423,1.0904,-0.4089,0.7898
6464,台灣數位光訊科技股份有限公司,TWSE,6464.TW,2026-08-26,-0.0797,0.3107,0.0037,-0.0168,0.1919,0.0021,0.0268,0.091,0.034
6472,保瑞藥業股份有限公司,TWSE,6472.TW,2026-08-26,0.4349,1.2127,0.0768,0.47,-0.203,0.3771,0.5025,-0.7203,0.3721
6477,安集科技股份有限公司,TWSE,6477.TW,2026-08-26,0.9306,0.4196,0.1472,0.8283,-0.4182,0.6531,0.7934,-0.6426,0.5788
6491,晶碩光學股份有限公司,TWSE,6491.TW,2026-08-26,0.4086,0.8045,0.0731,0.2746,0.5484,0.2265,0.2916,0.028,0.2222
6504,南六企業股份有限公司,TWSE,6504.TW,2026-08-26,0.1874,0.1708,0.0416,0.176,-0.1877,0.1506,0.2625,-0.4304,0.2015
6505,台塑石化股份有限公司,TWSE,6505.TW,2026-08-26,0.4356,1.4181,0.0769,-0.0334,0.5782,-0.0107,0.034,0.7094,0.0392
6515,穎崴科技股份有限公司,TWSE,6515.TW,2026-08-26,1.431,-1.4013,0.2183,1.2774,-0.0278,0.999,1.2245,1.0689,0.8851
6525,捷敏股份有限公司,TWSE,6525.TW,2026-08-26,1.079,1.0625,0.1683,0.9131,0.8487,0.7184,0.8412,0.2455,0.6127
6526,達發科技股份有限公司,TWSE,6526.TW,2026-08-26,1.3125,-0.4559,0.2015,1.2775,-0.5306,0.9991,1.1179,-0.583,0.8093
6531,愛普科技股份有限公司,TWSE,6531.TW,2026-08-26,1.832,-0.6712,0.2753,1.5594,0.9562,1.2163,1.4512,0.3915,1.0462
6533,晶心科技股份有限公司,TWSE,6533.TW,2026-08-26,0.934,0.8947,0.1477,0.9301,0.215,0.7315,0.8432,-0.5267,0.6141
6534,正瀚生技股份有限公司,TWSE,6534.TW,2026-08-26,0.089,-0.0442,0.0276,0.2085,0.2633,0.1756,0.1768,-0.289,0.1406
6541,泰福生技股份有限公司,TWSE,6541.TW,2026-08-26,0.5228,-0.4937,0.0893,0.4979,-0.7217,0.3986,0.4065,-0.6188,0.3038
6550,北極星藥業集團股份有限公司,TWSE,6550.TW,2026-08-26,0.3274,-0.4569,0.0615,0.4263,-2.1278,0.3434,0.3709,-1.4488,0.2785
6552,易華電子股份有限公司,TWSE,6552.TW,2026-08-26,0.8839,-1.1621,0.1406,0.9372,-0.6897,0.737,0.8135,-0.631,0.593
6558,興能高科技股份有限公司,TWSE,6558.TW,2026-08-26,0.859,-1.2841,0.1371,0.7292,-0.8211,0.5767,0.732,-1.2681,0.5351
6573,虹揚發展科技股份有限公司,TWSE,6573.TW,2026-08-26,1.0562,0.8847,0.1651,0.7832,0.2929,0.6183,0.6595,0.3459,0.4836
6579,研揚科技股份有限公司,TWSE,6579.TW,2026-08-26,0.8537,-0.414,0.1363,0.6871,0.3708,0.5443,0.6581,-0.1834,0.4826
6581,台灣鋼聯股份有限公司,TWSE,6581.TW,2026-08-26,0.0455,-0.1703,0.0215,0.1119,0.0353,0.1012,0.1052,-0.0197,0.0898
6582,申豐特用應材股份有限公司,TWSE,6582.TW,2026-08-26,0.1601,0.155,0.0377,0.0604,0.0367,0.0615,0.0595,0.0001,0.0573
6585,鼎基先進材料股份有限公司,TWSE,6585.TW,2026-08-26,0.6829,0.8576,0.112,0.472,0.4125,0.3786,0.4644,-0.1817,0.345
6589,台康生技股份有限公司,TWSE,6589.TW,2026-08-26,0.3566,0.6129,0.0657,0.3477,-0.5041,0.2829,0.2265,-0.2861,0.1759
6591,動力科技股份有限公司,TWSE,6591.TW,2026-08-26,0.4993,-1.0079,0.0859,0.539,-1.039,0.4302,0.6295,-1.1169,0.4623
6592,和潤企業股份有限公司,TWSE,6592.TW,2026-08-26,0.1784,0.3733,0.0403,0.1717,0.2467,0.1473,0.1703,-0.1266,0.136
6598,Applied BioCode Corporation,TWSE,6598.TW,2026-08-26,0.0698,0.7206,0.0249,0.2388,0.2031,0.199,0.2677,0.2561,0.2052
6605,帝寶工業股份有限公司,TWSE,6605.TW,2026-08-26,0.1533,0.1624,0.0368,0.1989,0.1256,0.1682,0.1916,-0.0845,0.1511
6606,建德工業股份有限公司,TWSE,6606.TW,2026-08-26,0.1102,0.1438,0.0307,0.1843,0.0666,0.157,0.1817,-0.0417,0.1441
6614,資拓宏宇國際股份有限公司,TWSE,6614.TW,2026-08-26,0.1743,-0.2695,0.0398,0.2389,-0.4437,0.199,0.227,-0.7351,0.1763
6625,必應創造股份有限公司,TWSE,6625.TW,2026-08-26,0.1906,0.2479,0.0421,0.249,-0.0412,0.2068,0.2302,-0.1856,0.1786
6641,基士德科技股份有限公司,TWSE,6641.TW,2026-08-26,0.2479,-0.0676,0.0502,0.247,-0.3788,0.2053,0.2508,-0.2762,0.1932
6645,金萬林企業股份有限公司,TWSE,6645.TW,2026-08-26,0.302,0.528,0.0579,0.1956,-0.5681,0.1657,0.2122,-0.6035,0.1658
6655,科定企業股份有限公司,TWSE,6655.TW,2026-08-26,0.1801,-0.2904,0.0406,0.1779,-0.2738,0.152,0.2131,-0.1028,0.1664
6657,華安醫學股份有限公司,TWSE,6657.TW,2026-08-26,0.7365,-0.9417,0.1197,0.6293,-1.2972,0.4998,0.5284,-0.9604,0.3905
6658,聯策科技股份有限公司,TWSE,6658.TW,2026-08-26,1.0449,-0.9675,0.1635,0.8714,1.8395,0.6863,0.8231,0.5311,0.5999
6666,羅麗芬控股股份有限公司,TWSE,6666.TW,2026-08-26,0.0949,0.6504,0.0285,0.1446,0.1012,0.1264,0.1939,-0.3646,0.1528
6668,中揚光電股份有限公司,TWSE,6668.TW,2026-08-26,0.678,-0.0557,0.1113,0.5967,-0.0633,0.4747,0.6171,-0.5472,0.4535
6669,緯穎科技服務股份有限公司,TWSE,6669.TW,2026-08-26,1.1318,1.0237,0.1758,1.189,0.4932,0.931,1.1575,0.2208,0.8375
6670,復盛應用科技股份有限公司,TWSE,6670.TW,2026-08-26,0.1285,0.1566,0.0333,0.265,-0.0222,0.2191,0.2265,-0.0715,0.1759
6671,三能集團控股股份有限公司,TWSE,6671.TW,2026-08-26,0.0317,-0.3919,0.0195,0.0604,-0.8116,0.0615,0.0833,-0.4525,0.0742
6672,騰輝電子國際集團股份有限公司,TWSE,6672.TW,2026-08-26,1.238,1.0531,0.1909,1.1218,1.7536,0.8792,1.0614,0.4888,0.7692
6674,鋐寶科技股份有限公司,TWSE,6674.TW,2026-08-26,0.2931,-0.4569,0.0566,0.3176,-0.4909,0.2597,0.3196,-0.5827,0.2421
6689,伊雲谷數位科技股份有限公司,TWSE,6689.TW,2026-08-26,0.4492,-0.4093,0.0788,0.4726,-0.48,0.3791,0.4141,-0.4181,0.3092
6691,洋基工程股份有限公司,TWSE,6691.TW,2026-08-26,0.8428,0.3957,0.1348,0.7991,-0.2193,0.6306,0.8215,-0.0811,0.5987
6695,芯鼎科技股份有限公司,TWSE,6695.TW,2026-08-26,1.271,-0.6544,0.1956,1.1199,-0.2206,0.8777,1.0304,-0.7197,0.7472
